Operation,Time
allocateInputData,0.061015
readDataFromFile,26.84518
allocateOutputData,0.0415403
SubmissionCopyToDevice,0.031103369999999998
ExecutionCopyToDevice,0.03265142
SubmissionMakeClusters,0.02492738
ExecutionMakeClusters,0.7657086
SubmissionCopyToHost,0.40135709999999997
ExecutionCopyToHost,0.4032342
writeDataToFile,74.13288
freeInputData,0.5065416
freeOutputData,0.1275955
