Operation,Time
readDataFromFile,0.14330705534310195
allocateInputData,0.018862957205709935
allocateOutputData,0.22623389117361628
SubmissionCopyToDevice,7.057362082723751e-05
ExecutionCopyToDevice,0.00011294820887862493
SubmissionMakeClusters,0.0002609701694319363
ExecutionMakeClusters,0.00034194450491921826
SubmissionCopyToHost,0.0007628700195096622
ExecutionCopyToHost,0.0007668315474876018
writeDataToFile,1.2757250520564558
freeInputData,0.03418863333591704
freeOutputData,0.05173488472287234
