Operation,Time
allocateInputData,0.035473
readDataFromFile,28.2373
allocateOutputData,0.035493
SubmissionCopyToDevice,0.584719
ExecutionCopyToDevice,0.599503
SubmissionMakeClusters,0.0716318
ExecutionMakeClusters,7.01848
SubmissionCopyToHost,2.34475
ExecutionCopyToHost,2.36168
writeDataToFile,323.817
freeInputData,0.55151
freeOutputData,0.176122
