Operation,Time
allocateInputData,0.035452
readDataFromFile,28.6175
allocateOutputData,0.040941
SubmissionCopyToDevice,0.584963
ExecutionCopyToDevice,0.599555
SubmissionMakeClusters,0.0694499
ExecutionMakeClusters,6.89668
SubmissionCopyToHost,2.14098
ExecutionCopyToHost,2.15784
writeDataToFile,350.56
freeInputData,0.577939
freeOutputData,0.156302
