Operation,Time
allocateInputData,0.035062
readDataFromFile,28.1506
allocateOutputData,0.034942
SubmissionCopyToDevice,0.559744
ExecutionCopyToDevice,0.574752
SubmissionMakeClusters,0.0674548
ExecutionMakeClusters,6.96954
SubmissionCopyToHost,2.09162
ExecutionCopyToHost,2.10753
writeDataToFile,356.887
freeInputData,0.641222
freeOutputData,0.211464
