Operation,Time
readDataFromFile,1.4029504493111027
allocateInputData,0.016674362923029137
allocateOutputData,0.050622004921004694
kernelSubmission,0.003147237908953749
kernelExecution,0.003161114024798503
writeDataToFile,4.6864964928801305
freeInputData,0.019387472478954604
freeOutputData,0.01922598482985405
