Operation,Time
allocateInputData,0.067336
readDataFromFile,30.4837
allocateOutputData,0.029706
kernelSubmission,0.0482507
kernelExecution,1.89461
writeDataToFile,88.6047
freeInputData,0.50023
freeOutputData,0.482657
