Operation,Time
allocateInputData,0.062547
readDataFromFile,29.844
allocateOutputData,0.028294
kernelSubmission,0.0142332
kernelExecution,0.360301
writeDataToFile,90.437
freeInputData,0.162465
freeOutputData,0.130806
