Operation,Time
allocateInputData,0.066405
readDataFromFile,30.4804
allocateOutputData,0.033283
kernelSubmission,0.0490612
kernelExecution,1.96325
writeDataToFile,89.4519
freeInputData,0.507564
freeOutputData,0.496163
