Operation,Time
allocateInputData,0.065423
readDataFromFile,30.5301
allocateOutputData,0.03182
kernelSubmission,0.0154626
kernelExecution,0.361066
writeDataToFile,90.2162
freeInputData,0.143931
freeOutputData,0.126568
