Operation,Time
readDataFromFile,35.3373
allocateInputData,0.129473
allocateOutputData,1.45408
SubmissionCopyToDevice,2.65814
ExecutionCopyToDevice,2.65921
SubmissionMakeClusters,0.0838522
ExecutionMakeClusters,56.6563
SubmissionCopyToHost,3.2085
ExecutionCopyToHost,3.21267
writeDataToFile,354.349
freeInputData,1.13913
freeOutputData,1.0893
