Operation,Time
readDataFromFile,38.3954
allocateInputData,0.127019
allocateOutputData,1.47363
SubmissionCopyToDevice,2.65443
ExecutionCopyToDevice,2.65546
SubmissionMakeClusters,0.0844547
ExecutionMakeClusters,50.4404
SubmissionCopyToHost,3.20249
ExecutionCopyToHost,3.20665
writeDataToFile,363.534
freeInputData,1.36606
freeOutputData,1.10177
