Operation,Time
readDataFromFile,2.3741470478655913
allocateInputData,0.009710430308007298
allocateOutputData,0.10098337090828366
SubmissionCopyToDevice,2.8192665732617627e-05
ExecutionCopyToDevice,0.000127602816496258
SubmissionMakeClusters,0.000556719958427135
ExecutionMakeClusters,0.0011142616688492178
SubmissionCopyToHost,0.0001929353017637438
ExecutionCopyToHost,0.0001925748731734675
writeDataToFile,1.3171330775589825
freeInputData,0.0048929667676052
freeOutputData,0.007361866159096106
