Operation,Time
allocateInputData,0.057015713389672935
readDataFromFile,0.3282436806533969
allocateOutputData,0.017202463021646353
kernelSubmission,0.008786171716516307
kernelExecution,0.03411579790458617
writeDataToFile,0.8113712043338862
freeInputData,0.12300988596676107
freeOutputData,0.015617155003392913
