Operation,Time
readDataFromFile,0.5343101101212464
allocateInputData,0.013941819943369418
allocateOutputData,0.01567912373543607
SubmissionCopyToDevice,0.001097557389033552
ExecutionCopyToDevice,0.0010029201807167552
SubmissionMakeClusters,0.0002579758179881707
ExecutionMakeClusters,0.010246862717708157
SubmissionCopyToHost,0.0012355266488424858
ExecutionCopyToHost,0.0012371437713989146
writeDataToFile,1.6385581772128557
freeInputData,0.04886706303033887
freeOutputData,0.004262828377706261
