Operation,Time
readDataFromFile,0.8507436691898852
allocateInputData,0.011897265837157708
allocateOutputData,0.06505143319797896
SubmissionCopyToDevice,0.000808967139560618
ExecutionCopyToDevice,0.000772675914813795
SubmissionMakeClusters,0.0006551613074486143
ExecutionMakeClusters,0.011354201376093593
SubmissionCopyToHost,0.004593339357760928
ExecutionCopyToHost,0.004870749456363635
writeDataToFile,206.0745180096268
freeInputData,0.2518575195175064
freeOutputData,0.0028091046734977088
