Operation,Time
readDataFromFile,47.867
allocateInputData,0.277607
allocateOutputData,1.80135
kernelSubmission,20.2246
kernelExecution,20.2371
writeDataToFile,107.791
freeInputData,0.478917
freeOutputData,0.030218
