Operation,Time
readDataFromFile,47.84746
allocateInputData,0.2358231
allocateOutputData,1.573166
SubmissionCopyToDevice,0.40145549999999997
ExecutionCopyToDevice,0.4018882
SubmissionMakeClusters,0.03594761
ExecutionMakeClusters,21.34716
SubmissionCopyToHost,0.1945847
ExecutionCopyToHost,0.1949447
writeDataToFile,105.8154
freeInputData,2.5980049999999997
freeOutputData,2.020166
